genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[12, 28]",217,"[83, 483, 1294, 1454, 1547]","Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",75.674458,2008-05-21,122.0,Released,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495,"['3', '112', '10959', '5538', '650']",Steven Spielberg,key83 key483 key1294 key1454 key1547 gen12 gen28 act3 act112 act10959 act5538 act650  stevenspielberg,5.87
"[16, 12, 35, 10751, 28]",62177,"[388, 526, 3930, 4152, 4393]","Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",125.114374,2012-06-21,93.0,Released,Brave,6.7,4641,"['9015', '477', '9188', '7056', '9013']",Brenda Chapman,key388 key526 key3930 key4152 key4393 gen16 gen12 gen35 gen10751 gen28 act9015 act477 act9188 act7056 act9013  brendachapman,6.53
"[28, 12, 878]",188927,"[9663, 9743, 158449, 161176]","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",65.352913,2016-07-07,122.0,Released,Star Trek Beyond,6.6,2568,"['62064', '17306', '1372', '11108', '8691']",Justin Lin,key9663 key9743 key158449 key161176 gen28 gen12 gen878 act62064 act17306 act1372 act11108 act8691  justinlin,6.39
"[16, 10751]",10681,[9799],"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",66.390712,2008-06-22,98.0,Released,WALL·E,7.8,6296,"['670', '72754', '60074', '20753', '7907']",Andrew Stanton,key9799 gen16 gen10751 act670 act72754 act60074 act20753 act7907  andrewstanton,7.41
"[28, 12, 878]",14161,"[2163, 5096, 10150, 10617, 12332]","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",45.274225,2009-10-10,158.0,Released,2012,5.6,4903,"['3036', '2956', '5294', '9030', '17485']",Roland Emmerich,key2163 key5096 key10150 key10617 key12332 gen28 gen12 gen878 act3036 act2956 act5294 act9030 act17485  rolandemmerich,5.73
"[878, 14, 28, 12]",76757,"[306, 9882, 187056, 209714, 212760]","In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",85.36908,2015-02-04,124.0,Released,Jupiter Ascending,5.2,2768,"['18973', '38673', '48', '37632', '230680']",Lilly Wachowski,key306 key9882 key187056 key209714 key212760 gen878 gen14 gen28 gen12 act18973 act38673 act48 act37632 act230680  lillywachowski,5.56
"[28, 12]",258489,"[409, 5650, 7347, 10787, 158130]","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",42.741719,2016-06-29,109.0,Released,The Legend of Tarzan,5.5,2430,"['28846', '234352', '27319', '2231', '938']",David Yates,key409 key5650 key7347 key10787 key158130 gen28 gen12 act28846 act234352 act27319 act2231 act938  davidyates,5.76
"[12, 10751, 14]",411,"[83, 616, 818, 1155, 1430]","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",67.391328,2005-12-07,143.0,Released,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2629,"['5528', '5529', '5527', '5526', '3896']",Andrew Adamson,key83 key616 key818 key1155 key1430 gen12 gen10751 gen14 act5528 act5529 act5527 act5526 act3896  andrewadamson,6.45
[878],246655,"[1852, 4769, 8828, 9715, 9717]","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",139.272042,2016-05-18,144.0,Released,X-Men: Apocalypse,6.4,4721,"['5530', '17288', '72129', '3292', '25072']",Bryan Singer,key1852 key4769 key8828 key9715 key9717 gen878 act5530 act17288 act72129 act3292 act25072  bryansinger,6.31
"[18, 28, 80, 53]",155,"[849, 853, 1308, 3151, 4426]","Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",187.322927,2008-07-16,152.0,Released,The Dark Knight,8.2,12002,"['3894', '1810', '6383', '3895', '1579']",Christopher Nolan,key849 key853 key1308 key3151 key4426 gen18 gen28 gen80 gen53 act3894 act1810 act6383 act3895 act1579  christophernolan,7.92
"[16, 35, 10751, 12]",14160,"[965, 1291, 9903, 10336, 175715]","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",92.201962,2009-05-13,96.0,Released,Up,7.7,6870,"['68812', '290', '80676', '10', '18792']",Pete Docter,key965 key1291 key9903 key10336 key175715 gen16 gen35 gen10751 gen12 act68812 act290 act80676 act10 act18792  petedocter,7.36
"[28, 878, 12]",1726,"[539, 6163, 8613, 8828, 9715]","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",120.725053,2008-04-30,126.0,Released,Iron Man,7.4,8776,"['3223', '18288', '1229', '17857', '12052']",Jon Favreau,key539 key6163 key8613 key8828 key9715 gen28 gen878 gen12 act3223 act18288 act1229 act17857 act12052  jonfavreau,7.17
"[12, 18, 10751]",44826,"[295, 1507, 2793, 2849, 4290]","Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",32.319043,2011-11-22,126.0,Released,Hugo,7.0,2141,"['2282', '6730', '77996', '56734', '5538']",Martin Scorsese,key295 key1507 key2793 key2849 key4290 gen12 gen18 gen10751 act2282 act6730 act77996 act56734 act5538  martinscorsese,6.58
"[28, 12, 80, 14, 878]",297761,"[849, 1296, 2095, 3269, 3289]","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",90.23792,2016-08-02,123.0,Released,Suicide Squad,5.9,7458,"['2888', '234352', '92404', '19492', '7499']",David Ayer,key849 key1296 key2095 key3269 key3289 gen28 gen12 gen80 gen14 gen878 act2888 act234352 act92404 act19492 act7499  davidayer,5.94
"[28, 878]",137113,"[563, 1521, 2062, 4565, 6091]","Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",79.456485,2014-05-27,113.0,Released,Edge of Tomorrow,7.6,4858,"['500', '5081', '2039', '2053', '119224']",Doug Liman,key563 key1521 key2062 key4565 key6091 gen28 gen878 act500 act5081 act2039 act2053 act119224  dougliman,7.19
"[12, 28, 53, 878]",14869,"[949, 1328, 1562, 1576, 3467]","From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",32.852443,2009-08-04,118.0,Released,G.I. Joe: The Rise of Cobra,5.6,1962,"['6065', '38673', '9562', '23459', '24045']",Stephen Sommers,key949 key1328 key1562 key1576 key3467 gen12 gen28 gen53 gen878 act6065 act38673 act9562 act23459 act24045  stephensommers,5.84
"[18, 35, 16, 10751]",150540,"[1566, 6513, 7942, 10336, 18035]","Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",128.655964,2015-06-09,94.0,Released,Inside Out,8.0,6560,"['56322', '169200', '21125', '19278', '59258']",Pete Docter,key1566 key6513 key7942 key10336 key18035 gen18 gen35 gen16 gen10751 act56322 act169200 act21125 act19278 act59258  petedocter,7.58
"[10751, 12, 18, 14]",278927,"[818, 1585, 1994, 2857, 4809]","After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",94.199316,2016-04-07,106.0,Released,The Jungle Book,6.7,2892,"['1414734', '1532', '2282', '17605', '1245']",Jon Favreau,key818 key1585 key1994 key2857 key4809 gen10751 gen12 gen18 gen14 act1414734 act1532 act2282 act17605 act1245  jonfavreau,6.46
"[12, 28, 878]",10138,"[8613, 8828, 9715, 9717, 9748]","With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",77.300194,2010-04-28,124.0,Released,Iron Man 2,6.6,6849,"['3223', '12052', '1896', '1245', '2295']",Jon Favreau,key8613 key8828 key9715 key9717 key9748 gen12 gen28 gen878 act3223 act12052 act1896 act1245 act2295  jonfavreau,6.49
"[12, 14, 18]",58595,"[2011, 2343, 3205, 4978, 5774]","After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",77.178973,2012-05-30,127.0,Released,Snow White and the Huntsman,5.8,3118,"['37917', '6885', '74568', '237455', '6972']",Rupert Sanders,key2011 key2343 key3205 key4978 key5774 gen12 gen14 gen18 act37917 act6885 act74568 act237455 act6972  rupertsanders,5.91
"[14, 12, 28, 10751, 10749]",102651,"[3205, 3289, 7430, 177895, 179411]","The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",110.620647,2014-05-28,97.0,Released,Maleficent,7.0,4496,"['11701', '18050', '82191', '32987', '36594']",Robert Stromberg,key3205 key3289 key7430 key177895 key179411 gen14 gen12 gen28 gen10751 gen10749 act11701 act18050 act82191 act32987 act36594  robertstromberg,6.74
