genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[12, 28, 53, 878]",44912,"[849, 4375, 9715, 9951, 15250, 15252, 15254, 163455, 202540, 209714]","For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",51.872839,2011-06-16,114.0,Released,Green Lantern,5.1,2487,"['10859', '59175', '133', '504', '2983', '7242', '109942', '4602', '27107', '147719']",Martin Campbell,key849 key4375 key9715 key9951 key15250 key15252 key15254 key163455 key202540 key209714 gen12 gen28 gen53 gen878 act10859 act59175 act133 act504 act2983 act7242 act109942 act4602 act27107 act147719  martincampbell,5.52
"[16, 10751, 35]",10193,"[1562, 3616, 4290, 5462, 10336, 10685, 33794, 158162, 179431, 187065, 209386, 209387, 224516]","Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",59.995418,2010-06-16,103.0,Released,Toy Story 3,7.6,4597,"['31', '12898', '13726', '3234', '2232', '2395', '5149', '12900', '7907', '7167']",Lee Unkrich,key1562 key3616 key4290 key5462 key10336 key10685 key33794 key158162 key179431 key187065 key209386 key209387 key224516 gen16 gen10751 gen35 act31 act12898 act13726 act3234 act2232 act2395 act5149 act12900 act7907 act7167  leeunkrich,7.17
"[28, 878, 53]",534,"[83, 310, 530, 582, 679, 1373, 1420, 4458, 4565, 6092, 6112, 11159, 12670]","All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",71.862892,2009-05-20,115.0,Released,Terminator Salvation,5.9,2463,"['3894', '65731', '21028', '56455', '18997', '1283', '4238', '76542', '11086', '13724']",Mcg,key83 key310 key530 key582 key679 key1373 key1420 key4458 key4565 key6092 key6112 key11159 key12670 gen28 gen878 gen53 act3894 act65731 act21028 act56455 act18997 act1283 act4238 act76542 act11086 act13724  mcg,5.98
[28],168259,"[830, 3428, 9748, 9937, 33885, 40870, 205399]",Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,102.322217,2015-04-01,137.0,Released,Furious 7,7.3,4176,"['12835', '8167', '18918', '17647', '8169', '8171', '22123', '938', '57207', '997887']",James Wan,key830 key3428 key9748 key9937 key33885 key40870 key205399 gen28 act12835 act8167 act18918 act17647 act8169 act8171 act22123 act938 act57207 act997887  jameswan,6.93
"[28, 18, 27, 878, 53]",72190,"[4565, 12332, 12377, 160381, 180635, 186565]","Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",81.834855,2013-06-20,116.0,Released,World War Z,6.7,5560,"['287', '175826', '1027850', '1186840', '18473', '78050', '7219', '1180907', '119297', '2607']",Marc Forster,key4565 key12332 key12377 key160381 key180635 key186565 gen28 gen18 gen27 gen878 gen53 act287 act175826 act1027850 act1186840 act18473 act78050 act7219 act1180907 act119297 act2607  marcforster,6.55
"[28, 12, 14, 878]",127585,"[1228, 1852, 4379, 8828, 9717, 10761, 14527, 161271, 179430, 206736]",The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,118.078691,2014-05-15,131.0,Released,X-Men: Days of Future Past,7.5,6032,"['6968', '5530', '17288', '72129', '4587', '10690', '27578', '22970', '1327', '2387']",Bryan Singer,key1228 key1852 key4379 key8828 key9717 key10761 key14527 key161271 key179430 key206736 gen28 gen12 gen14 gen878 act6968 act5530 act17288 act72129 act4587 act10690 act27578 act22970 act1327 act2387  bryansinger,7.17
"[28, 12, 878]",54138,"[1612, 6054, 9663, 9685, 9882, 9951, 156395, 161176, 179569, 209714]","When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",78.291018,2013-05-05,132.0,Released,Star Trek Into Darkness,7.4,4418,"['62064', '17306', '8691', '1372', '11108', '68842', '71580', '21028', '21089', '27811']",J.J. Abrams,key1612 key6054 key9663 key9685 key9882 key9951 key156395 key161176 key179569 key209714 gen28 gen12 gen878 act62064 act17306 act8691 act1372 act11108 act68842 act71580 act21028 act21089 act27811  j.j.abrams,7.01
"[28, 10751, 14]",81005,"[179411, 189099]","The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",43.349855,2013-02-27,114.0,Released,Jack the Giant Slayer,5.5,2598,"['3292', '73357', '3061', '2283', '6972', '1665', '1125', '11184', '2440', '53916']",Bryan Singer,key179411 key189099 gen28 gen10751 gen14 act3292 act73357 act3061 act2283 act6972 act1665 act1125 act11184 act2440 act53916  bryansinger,5.75
"[18, 10749]",64682,"[818, 1326, 1523, 3929, 209714]","An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",61.196071,2013-05-10,143.0,Released,The Great Gatsby,7.3,3769,"['6193', '2219', '36662', '33192', '1133349', '52848', '76512', '35780', '236851', '205474']",Baz Luhrmann,key818 key1326 key1523 key3929 key209714 gen18 gen10749 act6193 act2219 act36662 act33192 act1133349 act52848 act76512 act35780 act236851 act205474  bazluhrmann,6.9
"[12, 14, 28, 10749]",9543,"[1241, 1965, 12653, 12654, 12655, 41645]","A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",62.169881,2010-05-19,116.0,Released,Prince of Persia: The Sands of Time,6.2,2317,"['131', '59620', '2282', '658', '55412', '20286', '52890', '32556', '54810', '587354']",Mike Newell,key1241 key1965 key12653 key12654 key12655 key41645 gen12 gen14 gen28 gen10749 act131 act59620 act2282 act658 act55412 act20286 act52890 act32556 act54810 act587354  mikenewell,6.15
"[28, 878, 12]",68726,"[4565, 10891, 11100, 12332, 156395, 179431, 209714]","When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",56.523205,2013-07-11,131.0,Released,Pacific Rim,6.7,4794,"['17605', '56365', '95101', '2372', '39659', '18054', '94864', '112692', '1038379', '118590']",Guillermo Del Toro,key4565 key10891 key11100 key12332 key156395 key179431 key209714 gen28 gen878 gen12 act17605 act56365 act95101 act2372 act39659 act18054 act94864 act112692 act1038379 act118590  guillermodeltoro,6.53
"[28, 878, 12]",38356,"[305, 1612, 2052, 3088, 10158, 10244, 10607, 10891, 15246, 15247, 15248, 179431]","Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",28.529607,2011-06-28,154.0,Released,Transformers: Dark of the Moon,6.1,3299,"['10959', '6949', '83586', '3910', '19536', '8169', '1331', '1749', '1241', '236048']",Michael Bay,key305 key1612 key2052 key3088 key10158 key10244 key10607 key10891 key15246 key15247 key15248 key179431 gen28 gen878 gen12 act10959 act6949 act83586 act3910 act19536 act8169 act1331 act1749 act1241 act236048  michaelbay,6.1
"[12, 28]",217,"[83, 483, 1294, 1454, 1547, 2650, 4276, 4939, 5566, 5967, 6956, 9830, 18524, 41586, 176731, 184134]","Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",75.674458,2008-05-21,122.0,Released,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495,"['3', '112', '10959', '5538', '650', '5049', '388', '36218', '52761', '52762']",Steven Spielberg,key83 key483 key1294 key1454 key1547 key2650 key4276 key4939 key5566 key5967 key6956 key9830 key18524 key41586 key176731 key184134 gen12 gen28 act3 act112 act10959 act5538 act650 act5049 act388 act36218 act52761 act52762  stevenspielberg,5.87
"[16, 12, 35, 10751, 28, 14]",62177,"[388, 526, 3930, 4152, 4393, 4896, 10468, 14753, 15161, 41538, 53995, 162715, 179430, 181181, 187056, 189098, 209714]","Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",125.114374,2012-06-21,93.0,Released,Brave,6.7,4641,"['9015', '477', '9188', '7056', '9013', '24264', '1923', '1113604', '1102427', '137262']",Brenda Chapman,key388 key526 key3930 key4152 key4393 key4896 key10468 key14753 key15161 key41538 key53995 key162715 key179430 key181181 key187056 key189098 key209714 gen16 gen12 gen35 gen10751 gen28 gen14 act9015 act477 act9188 act7056 act9013 act24264 act1923 act1113604 act1102427 act137262  brendachapman,6.53
"[28, 12, 878]",188927,"[9663, 9743, 158449, 161176]","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",65.352913,2016-07-07,122.0,Released,Star Trek Beyond,6.6,2568,"['62064', '17306', '1372', '11108', '8691', '68842', '21028', '568657', '17605', '592496']",Justin Lin,key9663 key9743 key158449 key161176 gen28 gen12 gen878 act62064 act17306 act1372 act11108 act8691 act68842 act21028 act568657 act17605 act592496  justinlin,6.39
"[16, 10751]",10681,[9799],"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",66.390712,2008-06-22,98.0,Released,WALL·E,7.8,6296,"['670', '72754', '60074', '20753', '7907', '11074', '117081', '35159', '72755', '59357']",Andrew Stanton,key9799 gen16 gen10751 act670 act72754 act60074 act20753 act7907 act11074 act117081 act35159 act72755 act59357  andrewstanton,7.41
"[28, 12, 878]",14161,"[2163, 5096, 10150, 10617, 12332, 14796, 163398, 208090, 230910, 232318, 232339]","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",45.274225,2009-10-10,158.0,Released,2012,5.6,4903,"['3036', '2956', '5294', '9030', '17485', '17867', '57755', '2047', '83852', '74227']",Roland Emmerich,key2163 key5096 key10150 key10617 key12332 key14796 key163398 key208090 key230910 key232318 key232339 gen28 gen12 gen878 act3036 act2956 act5294 act9030 act17485 act17867 act57755 act2047 act83852 act74227  rolandemmerich,5.73
